subModelId,modelId,manufacturerId,startDate,endDate,Description,pmv_type
131225,38691,5063,1/1/2007,null,ADIVA MOTORCYCLES AD AD 125,3
131221,38691,5063,1/1/2008,null,ADIVA MOTORCYCLES AD AD 200,3
131224,38691,5063,1/1/2006,null,ADIVA MOTORCYCLES AD AD 250,3
131222,38691,5063,1/1/2008,null,ADIVA MOTORCYCLES AD AD 400,3
131227,38692,5063,1/1/2010,null,ADIVA MOTORCYCLES N N 125,3
131228,38693,5063,1/1/2010,null,ADIVA MOTORCYCLES R R 125,3
129920,38431,4330,1/1/2006,null,ADLY MOTORCYCLES AIR TEC Air Tec 1,3
120374,36688,4330,1/1/2007,null,ADLY MOTORCYCLES CAT Cat 50,3
120375,36688,4330,1/1/2007,null,ADLY MOTORCYCLES CAT Cat 100,3
120377,36688,4330,1/1/2007,null,ADLY MOTORCYCLES CAT Cat 125 B,3
120392,36688,4330,1/1/2007,null,ADLY MOTORCYCLES CAT Cat 125 D,3
120393,36688,4330,1/1/2007,null,ADLY MOTORCYCLES CAT Cat 125 S,3
120394,36689,4330,1/1/2007,null,ADLY MOTORCYCLES FOX Fox 50 2T,3
120395,36689,4330,1/1/2007,null,ADLY MOTORCYCLES FOX Fox 50 4T,3
120396,36690,4330,1/1/2009,null,ADLY MOTORCYCLES JET Jet 50,3
120397,36690,4330,1/1/2008,null,ADLY MOTORCYCLES JET Jet 100,3
120398,36691,4330,1/1/2008,null,ADLY MOTORCYCLES NOBLE Noble 50,3
120399,36691,4330,1/1/2008,null,ADLY MOTORCYCLES NOBLE Noble 100,3
120400,36691,4330,1/1/2008,null,ADLY MOTORCYCLES NOBLE Noble 125,3
120401,36692,4330,1/1/2007,null,ADLY MOTORCYCLES PANTHER Panther 50 2T,3
120402,36692,4330,1/1/2007,null,ADLY MOTORCYCLES PANTHER Panther 50 4T,3
120403,36693,4330,1/1/2007,null,ADLY MOTORCYCLES SILVER FOX Silver Fox 50,3
120404,36693,4330,1/1/2010,null,ADLY MOTORCYCLES SILVER FOX Silver Fox SF 50,3
120405,36693,4330,1/1/2007,null,ADLY MOTORCYCLES SILVER FOX Silver Fox 100,3
120406,36693,4330,1/1/2010,null,ADLY MOTORCYCLES SILVER FOX Silver Fox SF 100,3
120407,36694,4330,1/1/2007,null,ADLY MOTORCYCLES SUPERSONIC SuperSonic 50,3
120408,36694,4330,1/1/2007,null,ADLY MOTORCYCLES SUPERSONIC SuperSonic 100,3
120409,36694,4330,1/1/2007,null,ADLY MOTORCYCLES SUPERSONIC SuperSonic 125,3
120410,36695,4330,1/1/2007,null,ADLY MOTORCYCLES THUNDER BIKE Thunder Bike 50,3
120411,36695,4330,1/1/2007,null,ADLY MOTORCYCLES THUNDER BIKE Thunder Bike 100,3
120412,36695,4330,1/1/2007,null,ADLY MOTORCYCLES THUNDER BIKE Thunder Bike 125,3
120413,36695,4330,1/1/2007,null,ADLY MOTORCYCLES THUNDER BIKE Thunder Bike 150,3
121958,36701,4331,1/1/2013,null,AEON MOTORCYCLES CO-IN CO-IN 125,3
90100002,91000,4331,null,null,AEON MOTORCYCLES AERO AERO 110,3
90100000,91000,4331,1/1/1999,12/31/2001,AEON MOTORCYCLES AERO AERO 50,3
90100001,91000,4331,null,null,AEON MOTORCYCLES AERO AERO 50,3
90100003,91003,4331,null,null,AEON MOTORCYCLES ELITE ELITE 250,3
115974,14545,4331,2/1/2011,12/31/2011,AEON MOTORCYCLES ELITE Elite 125,3
120437,14545,4331,1/1/2012,null,AEON MOTORCYCLES ELITE Elite 125,3
115978,14545,4331,2/1/2011,12/31/2011,AEON MOTORCYCLES ELITE Elite 350i,3
120436,14545,4331,1/1/2012,null,AEON MOTORCYCLES ELITE Elite 350i,3
115979,14545,4331,7/1/2015,null,AEON MOTORCYCLES ELITE Elite 400i,3
115976,14544,4331,2/1/2011,12/31/2011,AEON MOTORCYCLES URBAN Urban 125,3
120430,14544,4331,1/1/2012,null,AEON MOTORCYCLES URBAN Urban 125,3
115977,14544,4331,2/1/2011,12/31/2011,AEON MOTORCYCLES URBAN Urban 350i,3
120428,14544,4331,1/1/2012,null,AEON MOTORCYCLES URBAN Urban 350i,3
117888,14544,4331,11/1/2013,null,AEON MOTORCYCLES URBAN Urban 400i,3
117887,14544,4331,7/1/2015,null,AEON MOTORCYCLES URBAN Urban 400i,3
120432,36700,4331,1/1/2012,null,AEON MOTORCYCLES MY My 125i,3
112416,14024,4238,1/1/1993,1/31/1999,AGRALE MOTORCYCLES CANYON Canyon 500,3
112287,13993,4238,1/1/1998,12/31/1998,AGRALE MOTORCYCLES CITY City 50,3
112403,13993,4238,1/1/1997,12/31/1999,AGRALE MOTORCYCLES CITY City 90,3
115211,13991,4238,1/1/1986,12/31/1991,AGRALE MOTORCYCLES DAKAR Dakar 30.0,3
112285,13991,4238,1/1/1998,12/31/1998,AGRALE MOTORCYCLES DAKAR Dakar 50,3
119171,13986,4238,1/1/1986,12/31/1989,AGRALE MOTORCYCLES ELEFANT Elefant 16.5,3
113103,13986,4238,1/1/1990,12/31/1994,AGRALE MOTORCYCLES ELEFANT Elefant 16.5,3
112269,13986,4238,1/1/1985,1/31/1997,AGRALE MOTORCYCLES ELEFANT Elefant 27.5,3
112419,13986,4238,1/1/1985,12/31/1997,AGRALE MOTORCYCLES ELEFANT Elefant Dakar 30.0,3
112271,13986,4238,1/1/1995,12/31/1995,AGRALE MOTORCYCLES ELEFANT Elefant 900,3
113104,14025,4238,1/1/1989,12/31/1998,AGRALE MOTORCYCLES ELEFANTRE Elefantré 16.5,3
112428,14025,4238,1/1/1985,12/31/1997,AGRALE MOTORCYCLES ELEFANTRE Elefantré 30.0,3
112290,13995,4238,1/1/1998,12/31/1998,AGRALE MOTORCYCLES FORCE Force 50,3
113105,13995,4238,1/1/1998,12/31/2000,AGRALE MOTORCYCLES FORCE Force 90,3
112294,13996,4238,1/1/1998,12/31/1998,AGRALE MOTORCYCLES LEGION Legion 125,3
112436,14026,4238,1/1/1993,12/31/1999,AGRALE MOTORCYCLES MONSTER Monster 900,3
113648,14218,4238,1/1/1995,12/31/2001,AGRALE MOTORCYCLES ROADSTER Roadster 200,3
112274,13987,4238,1/1/1988,12/31/1997,AGRALE MOTORCYCLES SST SST 13.5,3
112280,13988,4238,1/1/1986,12/31/1995,AGRALE MOTORCYCLES STX STX 27.5,3
120385,36696,4238,1/1/1994,12/31/1994,AGRALE MOTORCYCLES SUPER CITY Super City 125,3
113106,14146,4238,1/1/1990,12/31/1994,AGRALE MOTORCYCLES SXT SXT 16.5,3
112286,13992,4238,1/1/1998,12/31/1998,AGRALE MOTORCYCLES TCHAU Tchau 50,3
113107,14147,4238,1/1/1993,12/31/1999,AGRALE MOTORCYCLES W W 16,3
112281,13989,4238,1/1/1993,12/31/1997,AGRALE MOTORCYCLES WR WR 250,3
113108,13989,4238,1/1/1993,12/31/1996,AGRALE MOTORCYCLES WR WR 360,3
115095,13990,4238,1/1/1986,1/31/1989,AGRALE MOTORCYCLES WXT WXT 125,3
112283,13990,4238,1/1/1989,12/31/1997,AGRALE MOTORCYCLES WXT WXT 125,3
115213,14386,4367,1/1/2001,12/31/2001,AMAZONAS MOTORCYCLES 1600 1600,3
115214,14387,4367,1/1/2006,12/31/2006,AMAZONAS MOTORCYCLES AME AME 110 MIX,3
115215,14387,4367,1/1/2009,12/31/2009,AMAZONAS MOTORCYCLES AME AME 150 SC,3
115217,14387,4367,1/1/2006,12/31/2006,AMAZONAS MOTORCYCLES AME AME 250 C1,3
115219,14387,4367,1/1/2006,12/31/2006,AMAZONAS MOTORCYCLES AME AME LX 125,3
103421,12054,4049,1/1/1988,12/31/1992,APRILIA MOTORCYCLES AF-1 AF-1 50,3
90100009,12054,4049,1/1/1996,12/31/2002,APRILIA MOTORCYCLES AF-1 AF-1  50,3
103420,12054,4049,1/1/1988,12/31/1992,APRILIA MOTORCYCLES AF-1 AF-1 50 Futura,3
103419,12054,4049,1/1/1987,12/31/1990,APRILIA MOTORCYCLES AF-1 AF-1 50 Replica,3
103424,12054,4049,1/1/1988,12/31/1992,APRILIA MOTORCYCLES AF-1 AF-1 125,3
103427,12054,4049,1/1/1988,12/31/1989,APRILIA MOTORCYCLES AF-1 AF-1 125 Sinesi Replica,3
103426,12054,4049,1/1/1989,12/31/1992,APRILIA MOTORCYCLES AF-1 AF-1 125 Futura,3
103422,12054,4049,1/1/1992,12/31/1992,APRILIA MOTORCYCLES AF-1 AF-1 125 Replica,3
103425,12054,4049,1/1/1990,12/31/1992,APRILIA MOTORCYCLES AF-1 AF-1 125 Replica,3
103423,12054,4049,1/1/1992,12/31/1993,APRILIA MOTORCYCLES AF-1 AF-1 125 Sport Pro,3
90100010,91004,4049,1/1/2002,12/31/2012,APRILIA MOTORCYCLES ARRECIFE ARRECIFE 125,3
90100011,91004,4049,1/1/2003,12/31/2008,APRILIA MOTORCYCLES ARRECIFE ARRECIFE 200,3
90100013,91004,4049,1/1/2006,12/31/2008,APRILIA MOTORCYCLES ARRECIFE ARRECIFE 250,3
90100012,91004,4049,1/1/2004,12/31/2005,APRILIA MOTORCYCLES ARRECIFE ARRECIFE 250,3
90100014,91004,4049,1/1/2010,12/31/2014,APRILIA MOTORCYCLES ARRECIFE ARRECIFE 300,3
90100015,91004,4049,1/1/2001,12/31/2004,APRILIA MOTORCYCLES ARRECIFE ARRECIFE 500,3
90100017,91005,4049,1/1/1989,12/31/1990,APRILIA MOTORCYCLES CLIMBER CLIMBER 240,3
90100020,91005,4049,1/1/1993,12/31/1996,APRILIA MOTORCYCLES CLIMBER CLIMBER 250 R,3
90100019,91005,4049,1/1/1989,12/31/1992,APRILIA MOTORCYCLES CLIMBER CLIMBER 250 R,3
90100018,91005,4049,1/1/1990,12/31/1994,APRILIA MOTORCYCLES CLIMBER CLIMBER 280,3
90100022,91006,4049,1/1/2009,12/31/2013,APRILIA MOTORCYCLES COMPAY COMPAY 50,3
90100021,91006,4049,1/1/2004,12/31/2005,APRILIA MOTORCYCLES COMPAY COMPAY 50,3
90100024,91007,4049,null,null,APRILIA MOTORCYCLES CUSTOM CUSTOM 50,3
90100038,91008,4049,1/1/2008,12/31/2013,APRILIA MOTORCYCLES MXV MXV 450,3
90100041,91009,4049,1/1/2002,12/31/2004,APRILIA MOTORCYCLES QUASAR ATV QUASAR ATV 125,3
90100042,91009,4049,1/1/2002,12/31/2004,APRILIA MOTORCYCLES QUASAR ATV QUASAR ATV 180,3
90100062,91010,4049,1/1/1992,12/31/1992,APRILIA MOTORCYCLES SPORT PRO SPORT PRO 125,3
90100069,91011,4049,1/1/1995,12/31/2001,APRILIA MOTORCYCLES STARK STARK 650,3
103440,12055,4049,1/1/1994,12/31/2001,APRILIA MOTORCYCLES AMICO Amico 25 CatCon. (MK),3
102128,12055,4049,1/1/1990,12/31/1994,APRILIA MOTORCYCLES AMICO Amico 50 CatCon. (GC),3
103441,12055,4049,1/1/1995,12/31/1996,APRILIA MOTORCYCLES AMICO Amico 50 LX CatCon.,3
103442,12055,4049,1/1/1992,12/31/1993,APRILIA MOTORCYCLES AMICO Amico 50 Sport CatCon.,3
103443,12055,4049,1/1/1993,12/31/1999,APRILIA MOTORCYCLES AMICO Amico 50 GL CatCon. (HV),3
103452,12056,4049,1/1/1998,12/31/2003,APRILIA MOTORCYCLES AREA Area 51 CatCon. (MY),3
103450,12056,4049,1/1/2000,12/31/2003,APRILIA MOTORCYCLES AREA Area 51 Replica (MY),3
103451,12056,4049,1/1/2000,12/31/2002,APRILIA MOTORCYCLES AREA Area 51 SBK CatCon. (MY),3
103457,12057,4049,1/1/2003,12/31/2013,APRILIA MOTORCYCLES ATLANTIC Atlantic 125 (SP),3
90100016,12057,4049,1/1/2004,12/31/2009,APRILIA MOTORCYCLES ATLANTIC ATLANTIC 400 SPRINT,3
118029,12057,4049,1/1/2003,12/31/2013,APRILIA MOTORCYCLES ATLANTIC Atlantic 125 (SP),3
109524,12057,4049,1/1/2002,12/31/2005,APRILIA MOTORCYCLES ATLANTIC Atlantic 200 (SP),3
126562,12057,4049,1/1/2002,12/31/2010,APRILIA MOTORCYCLES ATLANTIC Atlantic 250,3
103458,12057,4049,1/1/2004,12/31/2009,APRILIA MOTORCYCLES ATLANTIC Atlantic 250 (SP),3
129922,12057,4049,1/1/2006,12/31/2009,APRILIA MOTORCYCLES ATLANTIC Atlantic 250 i.e.,3
109523,12057,4049,3/1/2010,null,APRILIA MOTORCYCLES ATLANTIC Atlantic 300 i.e. (SPG),3
129923,12057,4049,1/1/2006,12/31/2009,APRILIA MOTORCYCLES ATLANTIC Atlantic 400 Sprint,3
103460,12057,4049,1/1/2002,null,APRILIA MOTORCYCLES ATLANTIC Atlantic 500 (PT),3
103459,12057,4049,1/1/2005,12/31/2010,APRILIA MOTORCYCLES ATLANTIC Atlantic 500 Sprint (VL),3
109522,13557,4049,1/1/2013,null,APRILIA MOTORCYCLES CAPONORD Caponord 1200 (VK),3
113989,13557,4049,1/1/2013,null,APRILIA MOTORCYCLES CAPONORD Caponord 1200 Rally (VK),3
103663,12058,4049,1/1/1993,12/31/1998,APRILIA MOTORCYCLES CLASSIC Classic 50 (GI),3
103218,12058,4049,1/1/1997,12/31/2001,APRILIA MOTORCYCLES CLASSIC Classic 125,3
103683,12059,4049,6/1/2008,12/31/2013,APRILIA MOTORCYCLES CUBE Cube 300 i.e.,3
90100023,12059,4049,1/1/1991,12/31/2000,APRILIA MOTORCYCLES CUBE CUBE 650 I.E.,3
103684,12059,4049,6/1/2010,12/31/2013,APRILIA MOTORCYCLES CUBE Cube 300 i.e. Black Line,3
103711,12060,4049,5/1/2008,12/31/2013,APRILIA MOTORCYCLES DORSODURO Dorsoduro 750 (M551M),3
126563,12060,4049,1/1/2002,12/31/2013,APRILIA MOTORCYCLES DORSODURO Dorsoduro 750,3
103712,12060,4049,5/1/2010,12/31/2013,APRILIA MOTORCYCLES DORSODURO Dorsoduro 750 Factory (M551M),3
103713,12060,4049,1/1/2014,null,APRILIA MOTORCYCLES DORSODURO Dorsoduro 750 ABS,3
123622,12060,4049,1/1/2017,null,APRILIA MOTORCYCLES DORSODURO Dorsoduro 900,3
103714,12060,4049,10/1/2010,12/31/2013,APRILIA MOTORCYCLES DORSODURO Dorsoduro 1200,3
103715,12060,4049,10/1/2010,null,APRILIA MOTORCYCLES DORSODURO Dorsoduro 1200 ABS/ATC,3
128697,12060,4049,1/1/2017,null,APRILIA MOTORCYCLES DORSODURO Dorsoduro 900,3
103830,12061,4049,1/1/1987,null,APRILIA MOTORCYCLES ET ET 50,3
103831,12061,4049,1/1/1987,null,APRILIA MOTORCYCLES ET ET 50 Tuareg,3
103832,12061,4049,1/1/1989,null,APRILIA MOTORCYCLES ET ET 50 Fire,3
103833,12061,4049,1/1/1988,null,APRILIA MOTORCYCLES ET ET 50,3
103840,12062,4049,1/1/2004,12/31/2007,APRILIA MOTORCYCLES ETV ETV 1000 Caponord ABS (PS),3
103841,12062,4049,1/1/1998,12/31/2004,APRILIA MOTORCYCLES ETV ETV 1000 Caponord (PS),3
103842,12062,4049,1/1/2004,12/31/2004,APRILIA MOTORCYCLES ETV ETV 1000 Caponord Rally (PS),3
109521,12062,4049,1/1/2006,1/31/2006,APRILIA MOTORCYCLES ETV ETV 1000 Raid ABS,3
103843,12063,4049,1/1/1998,12/31/2003,APRILIA MOTORCYCLES ETX ETX 125 (PH),3
103844,12063,4049,1/1/1988,null,APRILIA MOTORCYCLES ETX ETX 6.35,3
103845,12063,4049,1/1/1985,12/31/1988,APRILIA MOTORCYCLES ETX ETX 350,3
103848,12064,4049,1/1/1990,null,APRILIA MOTORCYCLES EUROPA Europa,3
90100025,12064,4049,1/1/1990,12/31/1991,APRILIA MOTORCYCLES EUROPA EUROPA 125,3
104116,12065,4049,1/1/1997,12/31/1999,APRILIA MOTORCYCLES GULLIVER Gulliver LC CatCon. (LH),3
102412,12065,4049,1/1/1995,12/31/1998,APRILIA MOTORCYCLES GULLIVER Gulliver AC CatCon. (LH),3
104121,12066,4049,1/1/1999,12/31/2001,APRILIA MOTORCYCLES HABANA Habana 50 CatCon. (PK),3
90100027,12066,4049,1/1/2003,12/31/2008,APRILIA MOTORCYCLES HABANA HABANA 125,3
104120,12066,4049,1/1/1999,12/31/2001,APRILIA MOTORCYCLES HABANA Habana 50 Custom CatCon. (PK),3
90100028,12066,4049,1/1/1999,12/31/2002,APRILIA MOTORCYCLES HABANA HABANA 150,3
104123,12066,4049,1/1/2000,12/31/2001,APRILIA MOTORCYCLES HABANA Habana 125 (PM),3
90100029,12066,4049,1/1/2003,12/31/2008,APRILIA MOTORCYCLES HABANA HABANA 150,3
104122,12066,4049,1/1/2000,12/31/2001,APRILIA MOTORCYCLES HABANA Habana 125 Custom (PM),3
90100026,12066,4049,1/1/2003,12/31/2008,APRILIA MOTORCYCLES HABANA HABANA 50,3
104233,12067,4049,1/1/1996,12/31/2001,APRILIA MOTORCYCLES LEONARDO Leonardo 125 (MB),3
90100031,12067,4049,1/1/1996,12/31/2005,APRILIA MOTORCYCLES LEONARDO LEONARDO 150 ST,3
104232,12067,4049,1/1/2002,12/31/2004,APRILIA MOTORCYCLES LEONARDO Leonardo 125 ST (TB),3
90100032,12067,4049,1/1/1999,12/31/2005,APRILIA MOTORCYCLES LEONARDO LEONARDO 250 ST,3
104234,12067,4049,1/1/1997,12/31/2000,APRILIA MOTORCYCLES LEONARDO Leonardo 150 (MB),3
90100030,12067,4049,1/1/1999,12/31/2004,APRILIA MOTORCYCLES LEONARDO LEONARDO 300,3
109520,12067,4049,1/1/2002,null,APRILIA MOTORCYCLES LEONARDO Leonardo 150 (TB),3
90100033,12067,4049,1/1/2002,12/31/2005,APRILIA MOTORCYCLES LEONARDO LEONARDO 300 ST,3
102484,12067,4049,1/1/1999,12/31/2001,APRILIA MOTORCYCLES LEONARDO Leonardo 250 (PD),3
109518,12067,4049,1/1/2002,null,APRILIA MOTORCYCLES LEONARDO Leonardo 250,3
104235,12067,4049,1/1/2005,12/31/2006,APRILIA MOTORCYCLES LEONARDO Leonardo 300,3
104326,12068,4049,11/1/2007,12/31/2013,APRILIA MOTORCYCLES MANA Mana 850,3
104327,12068,4049,4/1/2009,12/31/2013,APRILIA MOTORCYCLES MANA Mana 850 GT,3
101910,12068,4049,1/1/2014,null,APRILIA MOTORCYCLES MANA Mana 850 GT ABS,3
102544,12069,4049,1/1/1996,12/31/1999,APRILIA MOTORCYCLES MC MC Gulliver CatCon. (LH),3
102548,12070,4049,1/1/1999,12/31/2003,APRILIA MOTORCYCLES MOJITO Mojito 50 CatCon. (TF),3
90100034,12070,4049,1/1/2003,12/31/2008,APRILIA MOTORCYCLES MOJITO MOJITO 125 CUSTOM,3
102547,12070,4049,1/1/1999,12/31/2004,APRILIA MOTORCYCLES MOJITO Mojito 50 Custom CatCon. (TF),3
90100036,12070,4049,1/1/2003,12/31/2005,APRILIA MOTORCYCLES MOJITO MOJITO 150 CUSTOM,3
102549,12070,4049,1/1/2005,12/31/2013,APRILIA MOTORCYCLES MOJITO Mojito 50 Custom CatCon. (TF),3
90100035,12070,4049,1/1/1999,12/31/2002,APRILIA MOTORCYCLES MOJITO MOJITO 150 CUSTOM,3
102551,12070,4049,1/1/2000,null,APRILIA MOTORCYCLES MOJITO Mojito 125,3
102550,12070,4049,6/1/2007,12/31/2013,APRILIA MOTORCYCLES MOJITO Mojito 125 Custom (RY),3
109517,12070,4049,1/1/2004,null,APRILIA MOTORCYCLES MOJITO Mojito 150 (RY),3
102553,12071,4049,1/1/1995,12/31/2000,APRILIA MOTORCYCLES MOTO Moto 6.5 (MH),3
104403,12072,4049,1/1/2003,12/31/2005,APRILIA MOTORCYCLES MX MX 50 (ST),3
90100037,12072,4049,1/1/2006,12/31/2010,APRILIA MOTORCYCLES MX MX 450,3
102556,12072,4049,1/1/2004,12/31/2007,APRILIA MOTORCYCLES MX MX 125 (TZ),3
104404,12072,4049,1/1/2004,12/31/2007,APRILIA MOTORCYCLES MX MX 125 (TZ),3
102593,12073,4049,1/1/1992,12/31/1995,APRILIA MOTORCYCLES PEGASO Pegaso 125,3
90100040,12073,4049,1/1/1989,12/31/1991,APRILIA MOTORCYCLES PEGASO PEGASO 125,3
104515,12073,4049,1/1/1988,12/31/1991,APRILIA MOTORCYCLES PEGASO Pegaso 600 (FP),3
90100039,12073,4049,1/1/1992,12/31/2005,APRILIA MOTORCYCLES PEGASO PEGASO 50,3
104516,12073,4049,1/1/1990,null,APRILIA MOTORCYCLES PEGASO Pegaso 600 (FP),3
90100004,12073,4049,1/1/1992,12/31/1993,APRILIA MOTORCYCLES PEGASO PEGASO 600,3
104517,12073,4049,1/1/1992,12/31/1996,APRILIA MOTORCYCLES PEGASO Pegaso 650 (GA),3
90100005,12073,4049,1/1/1998,12/31/1999,APRILIA MOTORCYCLES PEGASO PEGASO 650,3
104521,12073,4049,1/1/1992,12/31/1996,APRILIA MOTORCYCLES PEGASO Pegaso 650 (GA),3
90100006,12073,4049,1/1/2000,null,APRILIA MOTORCYCLES PEGASO PEGASO 650 CUBE,3
104524,12073,4049,1/1/1992,12/31/1996,APRILIA MOTORCYCLES PEGASO Pegaso 650,3
90100007,12073,4049,1/1/2007,12/31/2009,APRILIA MOTORCYCLES PEGASO PEGASO 650 FACTORY,3
102594,12073,4049,1/1/1997,12/31/2000,APRILIA MOTORCYCLES PEGASO Pegaso 650 CatCon. (ML),3
90100008,12073,4049,1/1/2004,null,APRILIA MOTORCYCLES PEGASO PEGASO 650 TUCSANY TIBET,3
104522,12073,4049,1/1/1997,12/31/2000,APRILIA MOTORCYCLES PEGASO Pegaso 650 CatCon. (ML),3
104518,12073,4049,1/1/1997,12/31/2000,APRILIA MOTORCYCLES PEGASO Pegaso 650 Garda (ML),3
104523,12073,4049,1/1/1997,12/31/2000,APRILIA MOTORCYCLES PEGASO Pegaso 650 Garda (ML),3
104528,12073,4049,1/1/1997,12/31/2000,APRILIA MOTORCYCLES PEGASO Pegaso 650 Garda (ML),3
104526,12073,4049,1/1/2001,12/31/2004,APRILIA MOTORCYCLES PEGASO Pegaso 650 CatCon. (RW),3
104519,12073,4049,1/1/2001,12/31/2004,APRILIA MOTORCYCLES PEGASO Pegaso 650 I.E. (RW),3
104525,12073,4049,1/1/2001,12/31/2004,APRILIA MOTORCYCLES PEGASO Pegaso 650 I.E. (RW),3
104520,12073,4049,1/1/2001,12/31/2004,APRILIA MOTORCYCLES PEGASO Pegaso 650 I.E. Garda (RW),3
104527,12073,4049,1/1/2001,12/31/2004,APRILIA MOTORCYCLES PEGASO Pegaso 650 I.E. Garda (RW),3
104530,12073,4049,1/1/2005,12/31/2009,APRILIA MOTORCYCLES PEGASO Pegaso 650 (VD),3
104529,12073,4049,1/1/2005,12/31/2009,APRILIA MOTORCYCLES PEGASO Pegaso 650 Factory (VD),3
104533,12073,4049,1/1/2005,12/31/2009,APRILIA MOTORCYCLES PEGASO Pegaso 650 Factory (VD),3
104535,12073,4049,1/1/2005,12/31/2009,APRILIA MOTORCYCLES PEGASO Pegaso 650 Trail (VD),3
104531,12073,4049,1/1/2005,12/31/2009,APRILIA MOTORCYCLES PEGASO Pegaso 650 Trail (VD),3
104534,12073,4049,1/1/2005,12/31/2009,APRILIA MOTORCYCLES PEGASO Pegaso 650 Strada (VD),3
104532,12073,4049,1/1/2005,12/31/2009,APRILIA MOTORCYCLES PEGASO Pegaso 650 Strada (VD),3
104726,12074,4049,1/1/1990,12/31/1996,APRILIA MOTORCYCLES RALLY Rally 50 (MD),3
104727,12074,4049,1/1/1990,12/31/1996,APRILIA MOTORCYCLES RALLY Rally 50 (MD),3
104725,12074,4049,1/1/1995,12/31/2003,APRILIA MOTORCYCLES RALLY Rally 50 AC CatCon. (MD),3
104724,12074,4049,1/1/1997,12/31/1998,APRILIA MOTORCYCLES RALLY Rally 50 LC CatCon. (MD),3
104731,12075,4049,1/1/1981,null,APRILIA MOTORCYCLES RC RC 80 Spez.,3
104732,12075,4049,1/1/1981,null,APRILIA MOTORCYCLES RC RC 80 Stand.,3
104740,12076,4049,1/1/1990,12/31/1994,APRILIA MOTORCYCLES RED ROSE Red Rose 50 (GI),3
104741,12076,4049,1/1/1988,12/31/1994,APRILIA MOTORCYCLES RED ROSE Red Rose 50 (GI),3
101921,12076,4049,1/1/1989,12/31/1992,APRILIA MOTORCYCLES RED ROSE Red Rose 125 (BC),3
104742,12076,4049,1/1/1993,12/31/1997,APRILIA MOTORCYCLES RED ROSE Red Rose 125 (BC),3
104766,12077,4049,1/1/1994,12/31/1997,APRILIA MOTORCYCLES RS RS 50 (HP),3
102646,12077,4049,1/1/1993,12/31/1997,APRILIA MOTORCYCLES RS RS 50 Extrema (HP),3
104767,12077,4049,1/1/1999,12/31/2001,APRILIA MOTORCYCLES RS RS 50 Replica (PG),3
101922,12077,4049,1/1/2002,12/31/2003,APRILIA MOTORCYCLES RS RS 50 Replica (SE),3
101923,12077,4049,1/1/2004,12/31/2005,APRILIA MOTORCYCLES RS RS 50 Replica (SE),3
101924,12077,4049,1/1/2006,12/31/2010,APRILIA MOTORCYCLES RS RS 50 Replica (PL),3
104768,12077,4049,1/1/1995,12/31/2001,APRILIA MOTORCYCLES RS RS 125 (MP),3
104771,12077,4049,1/1/1995,12/31/1998,APRILIA MOTORCYCLES RS RS 125 (MP),3
102647,12077,4049,1/1/1995,12/31/1997,APRILIA MOTORCYCLES RS RS 125 (MP),3
102648,12077,4049,1/1/2007,12/31/2009,APRILIA MOTORCYCLES RS RS 125 (RD),3
102649,12077,4049,1/1/2007,12/31/2009,APRILIA MOTORCYCLES RS RS 125 (RD),3
104782,12077,4049,1/1/2007,12/31/2007,APRILIA MOTORCYCLES RS RS 125 (RD),3
118042,12077,4049,2/1/2006,null,APRILIA MOTORCYCLES RS RS 125 (PY),3
118043,12077,4049,2/1/2006,null,APRILIA MOTORCYCLES RS RS 125 (PY),3
101931,12077,4049,1/1/2010,12/31/2012,APRILIA MOTORCYCLES RS RS 125 (PY),3
124258,12077,4049,1/1/2017,null,APRILIA MOTORCYCLES RS RS 125 (KC),3
104769,12077,4049,1/1/1992,12/31/1994,APRILIA MOTORCYCLES RS RS 125 Replica (GS),3
104778,12077,4049,1/1/1992,12/31/1994,APRILIA MOTORCYCLES RS RS 125 Replica (GS),3
104779,12077,4049,1/1/1995,12/31/2001,APRILIA MOTORCYCLES RS RS 125 Replica (MP),3
104773,12077,4049,1/1/2002,12/31/2006,APRILIA MOTORCYCLES RS RS 125 Replica (SF),3
101925,12077,4049,1/1/2007,12/31/2009,APRILIA MOTORCYCLES RS RS 125 Replica (RD),3
101926,12077,4049,1/1/2010,12/31/2012,APRILIA MOTORCYCLES RS RS 125 Replica (PY),3
104770,12077,4049,1/1/1992,12/31/1994,APRILIA MOTORCYCLES RS RS 125 Extrema (GS),3
104772,12077,4049,1/1/1992,12/31/1995,APRILIA MOTORCYCLES RS RS 125 Extrema (GS),3
101927,12077,4049,1/1/1995,12/31/2001,APRILIA MOTORCYCLES RS RS 125 Extrema (MP),3
101928,12077,4049,1/1/2002,12/31/2006,APRILIA MOTORCYCLES RS RS 125 Extrema (SF),3
101929,12077,4049,1/1/2007,12/31/2009,APRILIA MOTORCYCLES RS RS 125 Extrema (RD),3
101930,12077,4049,1/1/2010,12/31/2012,APRILIA MOTORCYCLES RS RS 125 Extrema (PY),3
104780,12077,4049,1/1/2003,12/31/2004,APRILIA MOTORCYCLES RS RS 125 Tuono (SF),3
104774,12077,4049,7/1/2008,12/31/2009,APRILIA MOTORCYCLES RS RS 125 Talmasci-Replica (RD),3
104777,12077,4049,7/1/2008,12/31/2009,APRILIA MOTORCYCLES RS RS 125 Talmasci-Replica (RD),3
